Question,Equation,Question2,Equation2,Numbers,Names,Answer,comment
나눗셈 name0/number0은 나누어 떨어집니다. name1에 들어갈 수 있는 number1자리 수 중 number2에 가장 가까운 수를 구하시오.,"min( [ i - number2 for i in range( 10 , 100 ) if i % number0 == 0 ], key = abs ) + number2",나눗셈 name0/number0은 나누어 떨어집니다. name1에 들어갈 수 있는 두 자리 수 중 number1에 가장 가까운 수를 구하시오.,"min( [ i - number1 for i in range( 10 , 100 ) if i % number0 == 0 ], key = abs ) + number1",7 2 41 ,A ,42,1(두 자리 수)
"number0개의 수 number1, number2, number3을 한 번씩만 사용하여 number4자리 수를 만들려고 한다. 만들어진 가장 큰 수와 가장 작은 수의 차는 얼마인지 쓰시오.","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ number1 , number2 , number3 ] , reverse = True ) ] ] [0] - [ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ number1 , number2 , number3 ] ) ] ] [0]","number0개의 수 number1, number2, number3을 한 번씩만 사용하여 세 자리 수를 만들려고 한다. 만들어진 가장 큰 수와 가장 작은 수의 차는 얼마인지 쓰시오.","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ number1 , number2 , number3 ] , reverse = True ) ] ] [0] - [ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ number1 , number2 , number3 ] ) ] ] [0]",3 2 6 8 3 ,,594,"1(세 자리 수, [0], 어려운 문제)"
"number0장의 수 카드 number1, number2, number3, number4이 있습니다. number5장을 뽑아 한 번씩만 사용하여 number6자리 수를 만들려고 합니다. 만들 수 있는 가장 큰 수와 가장 작은 수의 합을 구해 보시오.","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ number1 , number6 , number3 , number4 ] , reverse = True ) ] ] [0] - [ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ number1 , number6 , number3 , number4 ] ) ] ] [0]","number0장의 수 카드 number1, number2, number3, number4이 있습니다. number5장을 뽑아 한 번씩만 사용하여 세 자리 수를 만들려고 합니다. 만들 수 있는 가장 큰 수와 가장 작은 수의 합을 구해 보시오.","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ number1 , number5 , number3 , number4 ] , reverse = True ) ] ] [0] - [ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ number1 , number5 , number3 , number4 ] ) ] ] [0]",4 0 3 5 6 3 3 ,,618,"1(세 자리 수, [0], 어려운 문제)"
"number0장의 수 카드 number1, number2, number3를 한 번씩만 사용하여 number4자리 수를 만들려고 합니다. 만들 수 있는 가장 큰 수 와 가장 작은 수의 합을 구하시오.","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ number4 , number2 , number3 ] , reverse = True ) ] ] [0] + [ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ number4 , number2 , number3 ] ) ] ] [0]","number0장의 수 카드 number1, number2, number3를 한 번씩만 사용하여 세 자리 수를 만들려고 합니다. 만들 수 있는 가장 큰 수 와 가장 작은 수의 합을 구하시오.","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ number1 , number2 , number3 ] , reverse = True ) ] ] [0] + [ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ number1 , number2 , number3 ] ) ] ] [0]",3 3 5 4 3 ,,888,"1(세 자리 수, [0], 어려운 문제)"
"number0장의 수 카드 number1, number2, number3를 한 번씩만 사용하여 number4자리 수를 만들려고 합니다. 만들 수 있는 가장 큰 수와 가장 작은 수의 차를 구하시오.","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ number1 , number2 , number3 ] , reverse = True ) ] ] [0] - [ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ number1 , number2 , number3  ] ) ] ] [0]","number0장의 수 카드 number1, number2, number3를 한 번씩만 사용하여 세 자리 수를 만들려고 합니다. 만들 수 있는 가장 큰 수와 가장 작은 수의 차를 구하시오.","[ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ number1 , number2 , number3 ] , reverse = True ) ] ] [0] - [ 100 * i[0] + 10 * i[1] + i[2] for i in [ sorted( [ number1 , number2 , number3  ] ) ] ] [0]",3 7 5 2 3 ,,495,"1(세 자리 수, [0], 어려운 문제)"
"number0, number1, number2, number3 중에서 가장 큰 수와 number4번째로 큰 수의 곱을 구해 보세요.","sorted( [ number0 , number1 , number2 , number3 ] , reverse = True ) [0] * sorted( [ number0 , number1 , number2 , number3 ] , reverse = True ) [1]","number0, number1, number2, number3 중에서 가장 큰 수와 두 번째로 큰 수의 곱을 구해 보세요.","sorted( [ number0 , number1 , number2 , number3 ] , reverse = True ) [0] * sorted( [ number0 , number1 , number2 , number3 ] , reverse = True ) [1]",5 0.5 12 4.1 2 ,,60,"1([0], [1])"
"number0, number1, number2 중 가장 큰 수와 가장 작은 수의 합에서 나머지 수를 뺀 값은 얼마인지 쓰시오.","2 * max( number0 , number1 , number2 ) + 2 * min( number0 , number1 , number2 ) - sum( [ number0 , number1 , number2 ] )","number0, number1, number2 중 가장 큰 수와 가장 작은 수의 합에서 나머지 수를 뺀 값은 얼마인지 쓰시오.","2 * max( number0 , number1 , number2 ) + 2 * min( number0 , number1 , number2 ) - sum( [ number0 , number1 , number2 ] )",4.51 5.73 3.93 ,,5.15,0
리본 number0m를 number1명이 똑같이 나누어 가졌습니다. number2명이 가진 리본은 몇 m인지 구하시오.,number0 / number1,리본 number0m를 number1명이 똑같이 나누어 가졌습니다. 한명이 가진 리본은 몇 m인지 구하시오.,number0 / number1,36 6 1 ,,6,0
철사 number0m를 겹치지 않게 모두 사용하여 정삼각형 모양을 number1개 만들었습니다. 이 정삼각형의 한 변의 길이는 몇 m입니까?,number0 / 3,철사 number0m를 겹치지 않게 모두 사용하여 정삼각형 모양을 한 개 만들었습니다. 이 정삼각형의 한 변의 길이는 몇 m입니까?,number0 / 3,12 1 ,,4,1(정삼각형 3)
name0이는 꽃 number0개를 만들기 위해 철사 number1cm를 number2도막으로 똑같이 나누었더니 한 도막의 길이가 number3cm였습니다. name1이도 미영이와 같은 방법으로 철사 number4m를 사용하여 꽃 number5개를 만들려고 합니다. name2이가 꽃 number6개를 만들기 위해 필요한 철사는 몇 m 입니까?,number4 / number5,name0이는 꽃 number0개를 만들기 위해 철사 number1cm를 number2도막으로 똑같이 나누었더니 한 도막의 길이가 number3cm였습니다. name1이도 미영이와 같은 방법으로 철사 number4m를 사용하여 꽃 number5개를 만들려고 합니다. name2이가 꽃 한 개를 만들기 위해 필요한 철사는 몇 m 입니까?,number4 / number2,4 488 4 122 4.88 4 1 ,민영 정국 ,1.22,0
name0는 name1를 타고 일정한 빠르기로 number0시간 동안 number1km를 달렸습니다. name2가 한 시간 동안 달린 거리는 몇 km입니까?,number1 / number0,name0는 name1를 타고 일정한 빠르기로 number0시간 동안 number1km를 달렸습니다. name2가 한 시간 동안 달린 거리는 몇 km입니까?,number1 / number0,7 4.9 ,윤기 자전거 ,0.70,0
물을 증발시켜 소금을 얻는 실험을 하고 있습니다. 소금물 number0name0를 비커 number1개에 똑같이 나누어 담으려고 합니다. 비커 number2개에 담을 수 있는 소금물은 몇 name1입니까?,number0 / number1,물을 증발시켜 소금을 얻는 실험을 하고 있습니다. 소금물 number0name0를 비커 number1개에 똑같이 나누어 담으려고 합니다. 비커 한 개에 담을 수 있는 소금물은 몇 name1입니까?,number0 / number1,10.5 5 1 ,L ,2.10,0
천을 name0이는 number0m 가지고 있고 name1이는 number1m 가지고 있습니다. name2이가 가지고 있는 천의 길이는 name3이가 가지고 있는 천의 길이의 몇 name4입니까?,number0 / number1,천을 name0이는 number0m 가지고 있고 name1이는 number1m 가지고 있습니다. name2이가 가지고 있는 천의 길이는 name3이가 가지고 있는 천의 길이의 몇 name4입니까?,number0 / number1,250 2.5 ,태형 지민 배 배 ,100,0
"number0개의 수 number1, number2, number3, number4가 있습니다. 그 중에서 가장 큰 수를 가장 작은 수로 나눈 몫을 구하시오.","max( number1 , number2 , number3 , number4 ) // min( number1 , number2 , number3 , number4 )","number0개의 수 number1, number2, number3, number4가 있습니다. 그 중에서 가장 큰 수를 가장 작은 수로 나눈 몫을 구하시오.","max( number1 , number2 , number3 , number4 ) // min( number1 , number2 , number3 , number4 )",4 25 47 5 88 ,,17,0
어떤 수에 number0를 곱했더니 number1가 되었습니다. 어떤 수를 구하시오.,number1 / number0,어떤 수에 number0를 곱했더니 number1가 되었습니다. 어떤 수를 구하시오.,number1 / number0,9 81 ,,9,0
number0레가 number1cm인 정육각형의 한 변의 길이는 몇 cm입니까?,number1 / 6,둘레가 number0cm인 정육각형의 한 변의 길이는 몇 cm입니까?,number0 / 6,2 18.6 ,,3.10,1(정육각형 6)
넓이가 number0cm^number1인 직사각형이 있습니다. 이 직사각형의 가로가 number2cm일 때 세로는 몇 cm입니까?,number0 / number2,넓이가 number0cm^number1인 직사각형이 있습니다. 이 직사각형의 가로가 number2cm일 때 세로는 몇 cm입니까?,number0 / number2,21 2 4.2 ,,5,0
넓이가 number0cm^number1인 마름모가 있습니다. 이 마름모의 한 대각선의 길이가 number2cm일 때 다른 대각선의 길이는 몇 cm입니까?,number1 * number0 / number2,넓이가 number0cm^number1인 마름모가 있습니다. 이 마름모의 한 대각선의 길이가 number2cm일 때 다른 대각선의 길이는 몇 cm입니까?,2 * number0 / number2,45 2 12 ,,7.50,1(마름모 넓이 구할때 1/2)
모서리의 길이가 같은 삼각뿔과 사각기둥이 있습니다. 삼각뿔의 모서리의 길이의 합이 number0cm일 때 사각기둥의 모서리의 길이의 합은 몇 cm입니까?,2 * number0,모서리의 길이가 같은 삼각뿔과 사각기둥이 있습니다. 삼각뿔의 모서리의 길이의 합이 number0cm일 때 사각기둥의 모서리의 길이의 합은 몇 cm입니까?,2 * number0,12 ,,24,1(삼각뿔과 사각기둥 모서리 길이 합 2배 차이)
"가로가 number0m인 텃밭에 고추 모종 number1개를 같은 간격으로 그림과 같이 심으려고 합니다. 모종 사이의 간격을 몇 m로 해야 합니까? (단, 모종의 두께는 생각하지 않습니다.)",number0 / number1,"가로가 number0m인 텃밭에 고추 모종 number1개를 같은 간격으로 그림과 같이 심으려고 합니다. 모종 사이의 간격을 몇 m로 해야 합니까? (단, 모종의 두께는 생각하지 않습니다.)",number0 / number1,4.8 6 ,,0.80,0
"name0게가 같은 참외가 한 봉지에 number0개씩 들어있습니다. number1봉지의 name1게가 number2kg일 때 참외 number3개의 name2게는 몇 kg인지 소수로 나타내어 보시오. (단, 봉지의 name3게는 생각하지 않습니다.)",( number2 / number1 ) / number1,"name0게가 같은 참외가 한 봉지에 number0개씩 들어있습니다. number1봉지의 name1게가 number2kg일 때 참외 한 개의 name2게는 몇 kg인지 소수로 나타내어 보시오. (단, 봉지의 name3게는 생각하지 않습니다.)",( number2 / number1 ) / number1,5 5 9 1 ,무 ,0.36,0
어떤 수를 number0으로 나누어야 할 것을 잘못하여 곱했더니 number1가 되었습니다. 바르게 계산했을 때 몫을 구하시오.,( number1 / number0 ) // number0,어떤 수를 number0으로 나누어야 할 것을 잘못하여 곱했더니 number1가 되었습니다. 바르게 계산했을 때 몫을 구하시오.,( number1 / number0 ) // number0,6 69.12 ,,1,0
어떤 수를 number0으로 나누어야 할 것을 잘못하여 곱했더니 number1가 되었습니다. 바르게 계산했을 때 몫을 구하시오.,( number1 / number0 ) // number0,어떤 수를 number0으로 나누어야 할 것을 잘못하여 곱했더니 number1가 되었습니다. 바르게 계산했을 때 몫을 구하시오.,( number1 / number0 ) // number0,6 69.12 ,,1,0
"수 카드 number0, number1, number2, number3 중 number4장을 골라 한 번씩만 사용하여 가장 작은 소수 number5자리 수를 만들고, 남은 수 카드의 수로 나누었을 때 몫은 얼마입니까?","[ i[0] + 0.1 * i[1] + 0.01 * i[2] for i in [ sorted( [ number0 , number1 , number2 , number3 ] ) ] ] [0] // max( number0 , number1 , number2 , number3 )","수 카드 number0, number1, number2, number3 중 number4장을 골라 한 번씩만 사용하여 가장 작은 소수 number5자리 수를 만들고, 남은 수 카드의 수로 나누었을 때 몫은 얼마입니까?","[ i[0] + 0.1 * i[1] + 0.01 * i[2] for i in [ sorted( [ number0 , number1 , number2 , number3 ] ) ] ] [0] // max( number0 , number1 , number2 , number3 )",4 6 5 8 3 2 ,,0,"1(소수 두 자리 수, [0])"
현석이는 물에 name0 원액 number0mname1를 넣어 name2name3 number1mname4를 만들었습니다. 현석이가 만든 name5name6에서 name7name8 양에 대한 name9 원액 양의 비율을 구하시오.,number0 / number1,현석이는 물에 name0 원액 number0mname1를 넣어 name2name3 number1mname4를 만들었습니다. 현석이가 만든 name5name6에서 name7name8 양에 대한 name9 원액 양의 비율을 구하시오.,number0 / number1,180 300 ,L 포도 주스 ,0.60,0
소금 number0g을 녹여 소금물 number1g을 만들었습니다. 이 소금물에서 소금물 양에 대한 소금 양의 비율은 몇 %입니까?,( number0 / number1 ) * 100,소금 number0g을 녹여 소금물 number1g을 만들었습니다. 이 소금물에서 소금물 양에 대한 소금 양의 비율은 몇 %입니까?,( number0 / number1 ) * 100,50 200 ,,25,0
어느 옷 가게에서 가격이 number0원인 바지를 number1원으로 할인하여 판매하고 있습니다. 바지의 할인율은 몇 %입니까?,( number0 - number1 ) / number0 * 100,어느 옷 가게에서 가격이 number0원인 바지를 number1원으로 할인하여 판매하고 있습니다. 바지의 할인율은 몇 %입니까?,( number0 - number1 ) / number0 * 100,15000 12000 ,,20,0
