Question,Equation,answer
한 통에 88개씩 84통에 들어있던 공을 66상자에 똑같이 나누어 담으려고 합니다. 한 상자에 몇 개씩 넣어야 하는지 답을 쓰시오.,88 / 1 * 84 / 66,112
공이 88개씩 들어있는 통이 몇 개 있습니다. 공을 112개씩 66상자에 똑같이 나누어 담았습니다. 원래 공이 들어있던 통은 몇 개였나요?,112 * 66 / 88,84
유정이네 학교 학생 93명이 버스 3대에 똑같이 나누어 타고 현장 학습을 가려고 합니다. 버스 한 대에 몇 명씩 타면 되는지 쓰시오.,93 / 3,31
유정이네 학교 학생 93명이 버스에 31명씩 똑같이 나누어 타고 현장 학습을 가려고 합니다. 버스 몇 대가 필요한지 쓰시오.,93 / 31,31
유정이네 학교 학생들이 버스 3대에 31명씩 똑같이 나누어 타고 현장 학습을 가려고 합니다. 유정이네 학교 학생들은 몇 명인가요?,3 * 31,93
유정이네 학교 학생 93명이 현장 학습을 가려고 합니다. 버스 3대에 똑같이 나누어 타고 가려 한다면 버스 한 대에 몇 명씩 타면 되는지 쓰시오.,93 / 3,31
유정이네 학교 학생 93명이 현장 학습을 가려고 합니다. 버스에 31명씩 똑같이 나누어 타고 가려 한다면 버스 몇 대가 필요한지 쓰시오.,93 / 31,31
"한 봉지에 콩은 96g담고, 보리는 83g을 담았습니다. 콩 82봉지와 보리 64봉지의 무게는 모두 몇 g인지 쓰시오.",96 * 82 + 83 * 64,13184
"한 봉지에 콩은 96g담고, 보리는 83g을 담았습니다. 콩 82봉지와 보리 64봉지의 무게는 모두 몇 kg인지 쓰시오.",( 96 * 82 + 83 * 64 ) / 1000,13.184
"한 봉지에 콩은 96g담고, 보리는 83g을 담았습니다. 콩 82봉지의 무게는 모두 몇 g인지 쓰시오.",96 * 82,7968
"한 봉지에 콩은 96g담고, 보리는 83g을 담았습니다. 보리 64봉지의 무게는 모두 몇 g인지 쓰시오.",83 * 64,5248
"한 봉지에 콩은 96g담고, 보리는 83g을 담았습니다. 콩 82봉지의 무게는 모두 몇 kg인지 쓰시오.",( 96 * 82 ) / 1000,7.968
